customer_id,tenure_months,monthly_spend,support_tickets_90d,late_payments_12m,digital_sessions_30d,contract_type,payment_method,satisfaction_score,discount_rate,products_owned,churn
NOV-04260,6,61.33,1,1,14,annuel,carte,1.8,0.05,4,1
NOV-04261,16,20.48,1,0,11,mensuel,carte,7.6,0.1,2,0
NOV-04262,6,117.98,0,0,13,mensuel,carte,6.2,0.0,1,0
NOV-04263,69,72.03,1,0,25,annuel,virement,5.1,0.1,4,1
NOV-04264,23,146.89,0,1,20,mensuel,prelevement,8.0,0.05,2,0
NOV-04265,55,34.68,0,0,16,mensuel,prelevement,7.5,0.0,1,0
NOV-04266,57,100.91,2,2,15,annuel,carte,8.8,0.0,1,0
NOV-04267,3,56.27,1,1,15,mensuel,prelevement,9.7,0.05,1,0
NOV-04268,71,136.76,1,0,17,mensuel,carte,6.1,0.0,3,0
NOV-04269,67,80.03,2,0,20,mensuel,virement,7.0,0.0,3,0
NOV-04270,24,134.74,1,0,22,mensuel,prelevement,7.6,0.1,2,0
NOV-04271,14,72.34,1,0,23,annuel,prelevement,5.0,0.0,4,0
NOV-04272,44,116.55,2,1,22,mensuel,prelevement,5.6,0.05,2,0
NOV-04273,24,34.78,1,0,20,annuel,prelevement,6.1,0.0,1,0
NOV-04274,14,140.24,2,0,15,mensuel,prelevement,9.1,0.0,4,0
NOV-04275,39,97.25,0,0,20,bisannuel,prelevement,10.0,0.1,3,0
NOV-04276,68,111.8,1,3,19,mensuel,prelevement,7.4,0.2,2,0
NOV-04277,13,104.91,1,1,14,mensuel,prelevement,8.2,0.1,3,1
NOV-04278,70,141.63,1,0,15,mensuel,carte,8.8,0.1,3,0
NOV-04279,25,53.62,4,0,19,annuel,carte,8.6,0.0,2,0
NOV-04280,40,19.39,0,1,20,mensuel,carte,9.1,0.0,1,0
NOV-04281,64,109.27,1,0,17,annuel,prelevement,6.5,0.05,3,0
NOV-04282,30,38.4,2,0,20,mensuel,carte,5.6,0.1,3,0
NOV-04283,32,82.07,0,0,17,mensuel,carte,6.6,0.05,3,0
NOV-04284,56,106.97,2,2,18,bisannuel,prelevement,9.9,0.05,3,0
NOV-04285,24,81.59,4,0,21,bisannuel,carte,10.0,0.2,2,0
NOV-04286,54,54.86,1,0,20,bisannuel,virement,4.8,0.0,2,0
NOV-04287,26,123.11,1,2,17,annuel,carte,5.7,0.2,1,0
NOV-04288,21,64.94,0,0,16,mensuel,prelevement,6.4,0.1,3,1
NOV-04289,71,54.45,1,0,14,mensuel,carte,7.9,0.05,3,0
NOV-04290,56,110.38,1,2,19,annuel,prelevement,8.3,0.0,2,0
NOV-04291,38,115.56,2,0,12,mensuel,carte,6.5,0.2,1,0
NOV-04292,16,97.7,1,1,13,annuel,prelevement,3.3,0.05,3,1
NOV-04293,47,134.12,0,0,22,mensuel,carte,7.7,0.0,1,0
NOV-04294,8,25.94,1,0,16,mensuel,virement,5.7,0.0,3,0
NOV-04295,71,105.24,3,0,18,annuel,prelevement,6.2,0.2,3,0
NOV-04296,53,112.03,1,1,30,annuel,prelevement,6.0,0.0,4,0
NOV-04297,13,88.06,5,0,18,mensuel,prelevement,5.5,0.05,3,1
NOV-04298,17,31.66,1,1,20,annuel,carte,10.0,0.05,2,0
NOV-04299,29,52.53,1,0,13,annuel,prelevement,6.1,0.2,4,0
NOV-04300,28,116.93,4,0,16,annuel,prelevement,6.4,0.05,4,1
NOV-04301,7,51.23,2,1,15,mensuel,carte,7.7,0.1,3,0
NOV-04302,26,95.34,2,1,23,mensuel,prelevement,6.5,0.0,4,0
NOV-04303,57,23.85,1,0,12,mensuel,prelevement,7.5,0.0,1,0
NOV-04304,57,92.32,0,0,20,mensuel,prelevement,8.6,0.1,4,0
NOV-04305,49,123.17,0,2,21,annuel,prelevement,5.0,0.2,4,1
NOV-04306,25,110.83,1,0,15,bisannuel,carte,6.9,0.0,4,0
NOV-04307,32,75.43,3,0,15,annuel,prelevement,5.6,0.0,1,0
NOV-04308,37,56.76,2,0,16,mensuel,carte,8.9,0.05,3,0
NOV-04309,69,34.49,1,0,17,mensuel,virement,8.0,0.05,1,0
NOV-04310,66,94.97,2,0,19,bisannuel,prelevement,5.9,0.05,3,0
NOV-04311,2,94.07,2,0,21,bisannuel,carte,6.2,0.1,2,0
NOV-04312,31,75.17,2,0,23,mensuel,prelevement,8.8,0.1,4,0
NOV-04313,42,,1,1,15,mensuel,prelevement,8.9,0.0,2,0
NOV-04314,66,101.0,1,0,24,bisannuel,prelevement,6.3,0.0,2,0
NOV-04315,35,57.57,1,0,13,mensuel,carte,8.9,0.05,4,0
NOV-04316,31,82.3,2,0,14,mensuel,carte,5.1,0.1,4,1
NOV-04317,71,62.15,1,0,18,mensuel,carte,8.5,0.0,3,0
NOV-04318,34,63.25,1,0,18,mensuel,carte,7.4,0.0,4,0
NOV-04319,39,24.59,0,0,12,annuel,prelevement,10.0,0.0,2,0
NOV-04320,59,70.27,3,0,20,bisannuel,carte,8.9,0.0,2,0
NOV-04321,7,110.94,0,1,20,annuel,prelevement,7.6,0.0,1,0
NOV-04322,39,121.98,3,0,17,bisannuel,carte,7.4,0.0,3,0
NOV-04323,2,77.11,0,0,9,mensuel,prelevement,7.8,0.2,3,0
NOV-04324,2,51.47,2,0,22,annuel,carte,,0.0,3,0
NOV-04325,33,30.09,3,0,18,mensuel,prelevement,4.3,0.1,1,0
NOV-04326,60,104.91,4,0,16,annuel,carte,7.1,0.0,4,0
NOV-04327,45,,2,1,24,annuel,prelevement,4.8,0.0,3,1
NOV-04328,57,142.42,3,0,21,mensuel,prelevement,7.4,0.1,4,0
NOV-04329,33,84.2,1,1,31,annuel,carte,5.1,0.0,1,0
NOV-04330,53,44.45,0,0,15,bisannuel,carte,4.9,0.0,1,0
NOV-04331,64,45.54,1,0,19,mensuel,carte,8.7,0.0,1,0
NOV-04332,32,134.39,0,0,14,mensuel,carte,8.3,0.2,4,0
NOV-04333,49,82.06,3,0,21,mensuel,prelevement,5.9,0.0,2,0
NOV-04334,28,91.8,0,2,15,mensuel,carte,7.5,0.0,3,0
NOV-04335,57,87.49,2,2,17,mensuel,carte,9.2,0.0,3,0
NOV-04336,63,29.73,0,1,18,annuel,virement,3.4,0.0,3,1
NOV-04337,6,40.68,1,1,11,annuel,carte,5.5,0.0,2,0
NOV-04338,57,52.82,0,0,19,mensuel,carte,7.0,0.2,1,0
NOV-04339,4,20.0,4,0,17,annuel,carte,6.3,0.0,3,0
NOV-04340,52,91.43,0,0,12,mensuel,prelevement,5.4,0.0,1,0
NOV-04341,64,92.53,2,1,14,bisannuel,prelevement,6.8,0.0,2,0
NOV-04342,48,55.93,4,1,19,mensuel,carte,9.9,0.05,3,0
NOV-04343,3,49.13,2,1,22,mensuel,prelevement,7.8,0.05,2,0
NOV-04344,14,108.59,4,2,21,bisannuel,carte,7.2,0.0,3,1
NOV-04345,29,126.1,5,0,18,mensuel,prelevement,7.5,0.05,3,0
NOV-04346,45,120.47,0,0,16,annuel,carte,6.0,0.1,2,1
NOV-04347,35,42.84,1,0,10,bisannuel,prelevement,8.9,0.0,2,0
NOV-04348,40,77.35,0,0,14,annuel,carte,7.0,0.0,3,0
NOV-04349,49,102.53,2,0,22,annuel,prelevement,6.2,0.05,4,0
NOV-04350,34,33.73,3,3,18,mensuel,carte,5.6,0.05,2,1
NOV-04351,6,125.71,2,0,12,annuel,carte,8.4,0.2,4,0
NOV-04352,14,146.45,1,0,17,annuel,carte,7.6,0.05,4,0
NOV-04353,27,90.54,0,2,14,mensuel,carte,6.2,0.0,4,1
NOV-04354,69,77.75,3,1,21,mensuel,prelevement,8.9,0.0,4,0
NOV-04355,20,75.08,2,1,22,mensuel,prelevement,7.0,0.05,1,0
NOV-04356,27,61.05,3,0,17,mensuel,prelevement,7.8,0.1,2,0
NOV-04357,48,143.0,1,1,19,mensuel,carte,7.8,0.0,4,0
NOV-04358,11,109.07,2,0,15,annuel,carte,10.0,0.0,3,0
NOV-04359,66,121.61,1,0,20,annuel,virement,6.9,0.0,3,0
NOV-04360,45,53.66,2,1,21,annuel,prelevement,6.9,0.0,2,0
NOV-04361,4,144.34,2,0,20,annuel,carte,8.6,0.0,3,0
NOV-04362,62,33.1,1,0,18,mensuel,carte,7.9,0.05,3,0
NOV-04363,56,52.06,2,0,17,mensuel,carte,5.8,0.0,2,1
NOV-04364,17,87.77,2,1,19,mensuel,carte,5.5,0.0,1,0
NOV-04365,17,148.24,1,0,12,mensuel,prelevement,8.6,0.0,3,0
NOV-04366,1,46.12,2,0,26,mensuel,carte,5.0,0.0,1,0
NOV-04367,32,114.55,2,0,16,mensuel,carte,6.4,0.1,1,0
NOV-04368,55,39.24,2,1,18,annuel,prelevement,5.3,0.0,1,0
NOV-04369,60,58.44,1,0,21,bisannuel,prelevement,6.4,0.1,3,0
NOV-04370,58,49.24,3,1,17,mensuel,prelevement,5.1,0.1,3,1
NOV-04371,49,19.57,1,0,17,annuel,prelevement,6.8,0.1,1,0
NOV-04372,23,106.06,2,1,15,mensuel,virement,6.7,0.0,2,0
NOV-04373,43,63.81,3,0,16,annuel,virement,6.8,0.05,1,0
NOV-04374,3,19.97,2,1,21,mensuel,prelevement,7.2,0.05,4,0
NOV-04375,31,106.84,1,1,25,mensuel,prelevement,5.9,0.0,3,0
NOV-04376,35,54.8,2,0,14,mensuel,prelevement,5.3,0.05,4,1
NOV-04377,35,125.54,2,0,23,mensuel,prelevement,9.3,0.0,1,0
NOV-04378,64,22.7,0,1,21,annuel,carte,7.6,0.0,3,0
NOV-04379,52,35.91,0,2,13,mensuel,virement,6.0,0.1,3,0
NOV-04380,71,32.23,2,0,18,annuel,prelevement,7.1,0.0,4,0
NOV-04381,31,132.23,3,0,20,annuel,prelevement,5.1,0.0,2,1
NOV-04382,46,25.5,4,0,16,annuel,carte,9.2,0.0,3,0
NOV-04383,12,84.81,3,0,21,mensuel,prelevement,7.3,0.05,1,0
NOV-04384,44,79.01,0,0,18,annuel,carte,6.2,0.0,2,0
NOV-04385,47,37.85,1,0,23,bisannuel,carte,6.9,0.1,3,0
NOV-04386,56,136.84,2,0,10,bisannuel,carte,7.0,0.0,3,0
NOV-04387,64,99.5,3,0,18,mensuel,carte,9.4,0.0,3,0
NOV-04388,57,133.12,1,0,12,bisannuel,prelevement,7.8,0.0,3,0
NOV-04389,69,59.56,1,0,27,annuel,prelevement,6.9,0.0,3,0
NOV-04390,11,115.15,2,0,16,bisannuel,prelevement,6.6,0.0,3,0
NOV-04391,55,130.79,0,1,15,mensuel,prelevement,7.1,0.0,1,0
NOV-04392,28,99.55,1,1,17,annuel,prelevement,9.6,0.0,2,0
NOV-04393,24,46.12,2,2,15,mensuel,prelevement,7.2,0.05,3,0
NOV-04394,16,78.05,1,0,16,mensuel,carte,7.1,0.0,4,0
NOV-04395,46,99.0,1,1,20,annuel,carte,8.9,0.0,2,0
NOV-04396,7,63.75,2,2,17,bisannuel,prelevement,7.5,0.0,3,0
NOV-04397,43,,1,0,23,annuel,carte,7.0,0.0,1,0
NOV-04398,59,137.56,2,1,14,mensuel,carte,7.3,0.05,2,1
NOV-04399,25,60.65,2,0,14,mensuel,prelevement,6.1,0.05,4,0
NOV-04400,47,46.43,1,1,19,mensuel,carte,4.4,0.0,1,0
NOV-04401,40,33.78,2,0,19,mensuel,virement,4.8,0.0,1,1
NOV-04402,68,84.54,1,0,22,mensuel,prelevement,6.5,0.0,3,0
NOV-04403,19,139.39,3,0,13,annuel,carte,6.7,0.0,4,0
NOV-04404,10,136.16,3,0,27,bisannuel,prelevement,6.0,0.0,2,0
NOV-04405,49,37.68,2,1,16,annuel,carte,5.7,0.0,3,0
NOV-04406,68,96.58,5,0,8,mensuel,prelevement,4.4,0.2,2,1
NOV-04407,27,57.55,2,0,17,mensuel,prelevement,4.8,0.2,1,0
NOV-04408,67,31.69,4,0,14,mensuel,prelevement,6.9,0.0,4,0
NOV-04409,68,37.58,0,0,21,mensuel,prelevement,9.4,0.05,1,0
NOV-04410,51,66.38,1,1,23,annuel,prelevement,4.4,0.1,3,1
NOV-04411,46,26.75,2,0,19,mensuel,prelevement,7.6,0.0,3,0
NOV-04412,38,26.36,2,0,17,annuel,prelevement,6.8,0.05,2,0
NOV-04413,69,146.35,2,0,21,bisannuel,prelevement,7.5,0.05,4,0
NOV-04414,29,116.43,0,0,18,annuel,prelevement,4.0,0.0,2,0
NOV-04415,40,124.58,2,1,17,annuel,prelevement,4.9,0.0,1,0
NOV-04416,50,93.1,1,0,13,bisannuel,carte,10.0,0.0,2,0
NOV-04417,57,88.27,0,1,10,mensuel,prelevement,5.7,0.1,4,0
NOV-04418,68,139.97,0,0,14,bisannuel,carte,6.8,0.2,3,0
NOV-04419,71,84.71,3,0,22,mensuel,carte,8.0,0.0,1,0
NOV-04420,22,34.48,3,0,15,annuel,prelevement,7.0,0.05,1,0
NOV-04421,38,30.83,3,0,24,mensuel,prelevement,6.3,0.0,2,0
NOV-04422,13,20.85,0,1,17,mensuel,prelevement,5.8,0.0,1,0
NOV-04423,52,111.72,0,1,18,annuel,prelevement,6.3,0.2,1,0
NOV-04424,68,116.73,2,0,18,annuel,carte,6.5,0.1,4,0
NOV-04425,65,69.13,2,1,15,bisannuel,prelevement,9.0,0.0,2,0
NOV-04426,70,98.55,1,0,14,mensuel,prelevement,8.3,0.05,4,0
NOV-04427,18,70.98,0,1,20,mensuel,prelevement,8.5,0.2,2,0
NOV-04428,57,81.56,3,0,10,mensuel,prelevement,6.5,0.0,4,1
NOV-04429,12,87.88,0,0,16,mensuel,carte,7.6,0.05,1,0
NOV-04430,55,56.61,1,0,12,mensuel,prelevement,4.0,0.0,3,0
NOV-04431,4,87.21,2,1,20,mensuel,carte,5.6,0.0,2,1
NOV-04432,61,36.11,0,0,19,annuel,carte,5.9,0.0,4,0
NOV-04433,52,129.52,3,0,19,mensuel,carte,8.6,0.0,4,1
NOV-04434,7,118.41,3,1,22,mensuel,carte,6.4,0.0,3,1
NOV-04435,22,53.78,0,0,24,mensuel,prelevement,5.4,0.0,2,0
NOV-04436,72,61.18,1,1,14,mensuel,carte,6.8,0.0,4,0
NOV-04437,65,99.75,1,1,20,annuel,virement,9.8,0.0,4,0
NOV-04438,41,103.84,3,0,16,mensuel,prelevement,4.6,0.05,3,1
NOV-04439,12,35.39,1,0,23,mensuel,carte,6.2,0.05,1,0
NOV-04440,61,95.42,3,1,21,annuel,carte,6.0,0.0,4,0
NOV-04441,9,57.86,3,2,14,annuel,prelevement,7.4,0.1,3,0
NOV-04442,36,22.49,0,0,15,bisannuel,prelevement,7.8,0.1,2,0
NOV-04443,11,128.03,3,1,26,annuel,prelevement,7.5,0.1,2,0
NOV-04444,23,85.32,0,0,20,mensuel,prelevement,,0.0,3,0
NOV-04445,58,98.8,3,1,13,mensuel,prelevement,7.4,0.0,1,0
NOV-04446,71,127.03,1,0,19,mensuel,prelevement,8.7,0.05,3,0
NOV-04447,7,27.84,1,2,22,mensuel,carte,8.4,0.05,1,0
NOV-04448,4,104.61,2,0,11,annuel,prelevement,7.4,0.0,4,1
NOV-04449,27,110.8,1,0,15,bisannuel,virement,5.0,0.1,3,1
NOV-04450,16,59.48,2,1,14,mensuel,carte,10.0,0.0,3,0
NOV-04451,53,62.59,0,0,15,annuel,prelevement,9.3,0.1,1,0
NOV-04452,33,26.52,0,0,20,mensuel,carte,7.3,0.0,2,0
NOV-04453,32,127.98,1,0,17,mensuel,virement,5.8,0.1,2,0
NOV-04454,62,105.34,5,0,24,annuel,prelevement,7.8,0.2,2,1
NOV-04455,36,56.83,1,0,18,annuel,virement,8.1,0.05,1,0
NOV-04456,49,24.32,0,0,11,annuel,prelevement,9.3,0.0,1,0
NOV-04457,8,87.95,3,0,22,bisannuel,prelevement,6.7,0.1,2,0
NOV-04458,38,54.4,0,1,13,bisannuel,carte,8.1,0.1,2,0
NOV-04459,13,59.08,2,2,11,mensuel,virement,8.4,0.0,1,0
NOV-04460,71,73.68,4,1,16,mensuel,carte,6.5,0.0,1,0
NOV-04461,61,116.96,1,0,16,annuel,prelevement,5.4,0.0,3,1
NOV-04462,47,65.88,2,0,12,bisannuel,carte,6.2,0.0,1,0
NOV-04463,54,123.28,4,0,13,annuel,prelevement,8.1,0.0,3,0
NOV-04464,60,29.88,2,0,23,mensuel,carte,8.3,0.05,4,0
NOV-04465,52,29.41,2,0,18,bisannuel,prelevement,5.3,0.2,3,0
NOV-04466,16,58.09,1,2,20,mensuel,prelevement,7.0,0.0,3,0
NOV-04467,49,148.75,2,0,8,mensuel,prelevement,3.3,0.0,2,1
NOV-04468,57,126.12,0,0,21,mensuel,prelevement,6.2,0.0,1,0
NOV-04469,13,133.47,2,0,21,mensuel,carte,8.0,0.0,1,0
NOV-04470,56,25.07,2,1,10,mensuel,prelevement,8.1,0.0,2,1
NOV-04471,64,61.3,1,2,22,mensuel,prelevement,10.0,0.0,1,0
NOV-04472,50,47.09,2,0,12,annuel,prelevement,10.0,0.0,3,0
NOV-04473,22,106.91,1,1,21,mensuel,prelevement,7.2,0.1,2,1
NOV-04474,22,142.8,2,1,25,annuel,carte,5.3,0.0,2,0
NOV-04475,42,81.23,4,0,27,annuel,prelevement,6.1,0.1,4,0
NOV-04476,66,147.99,2,0,10,mensuel,virement,7.8,0.0,3,0
NOV-04477,22,98.16,1,0,16,annuel,carte,9.8,0.1,1,0
NOV-04478,57,80.75,3,0,10,mensuel,carte,3.9,0.0,3,1
NOV-04479,45,74.02,2,1,19,mensuel,carte,6.1,0.0,2,0
NOV-04480,46,,3,0,14,annuel,carte,7.4,0.0,3,0
NOV-04481,33,119.53,1,2,25,bisannuel,prelevement,5.4,0.05,4,0
NOV-04482,6,82.01,3,0,12,mensuel,prelevement,7.5,0.0,3,1
NOV-04483,24,102.23,2,0,26,annuel,carte,10.0,0.05,1,0
NOV-04484,31,140.77,1,0,22,annuel,prelevement,8.9,0.0,4,0
NOV-04485,24,80.15,0,0,25,bisannuel,carte,5.3,0.1,4,0
NOV-04486,5,94.76,2,0,15,bisannuel,virement,9.2,0.0,4,0
NOV-04487,69,34.63,2,0,19,annuel,virement,4.5,0.1,1,0
NOV-04488,20,29.74,2,1,16,mensuel,prelevement,3.6,0.0,1,0
NOV-04489,18,40.91,1,0,21,annuel,virement,7.1,0.0,3,0
NOV-04490,51,145.1,3,0,13,mensuel,carte,5.7,0.0,2,1
NOV-04491,56,,1,0,18,annuel,carte,10.0,0.0,1,0
NOV-04492,70,141.1,3,1,15,annuel,carte,9.3,0.05,4,0
NOV-04493,15,,1,0,11,mensuel,carte,5.7,0.0,4,0
NOV-04494,9,77.97,1,0,14,mensuel,prelevement,5.2,0.1,4,0
NOV-04495,35,134.25,4,1,19,mensuel,prelevement,7.1,0.2,2,1
NOV-04496,72,,1,2,17,mensuel,carte,7.6,0.05,1,0
NOV-04497,56,72.83,1,2,24,mensuel,prelevement,6.2,0.0,1,0
NOV-04498,67,110.85,0,1,27,mensuel,carte,8.7,0.0,4,0
NOV-04499,71,108.92,3,0,21,mensuel,prelevement,8.3,0.0,2,0
NOV-04500,71,52.47,1,0,22,mensuel,prelevement,7.6,0.05,4,0
NOV-04501,71,30.96,3,0,19,mensuel,prelevement,6.0,0.1,4,0
NOV-04502,46,26.85,0,0,15,mensuel,prelevement,8.8,0.05,4,0
NOV-04503,64,110.19,1,0,18,mensuel,carte,6.2,0.0,4,1
NOV-04504,2,95.65,0,0,21,annuel,virement,5.6,0.0,3,0
NOV-04505,8,30.98,0,1,21,mensuel,prelevement,6.9,0.05,2,0
NOV-04506,36,123.18,3,1,23,mensuel,virement,6.8,0.0,4,0
NOV-04507,47,123.64,1,0,18,mensuel,prelevement,6.2,0.2,1,0
NOV-04508,29,100.89,4,0,17,bisannuel,carte,9.8,0.0,4,0
NOV-04509,40,125.14,4,0,22,mensuel,carte,8.8,0.0,1,0
NOV-04510,19,54.75,0,0,24,mensuel,carte,6.2,0.2,1,0
NOV-04511,28,125.33,4,1,25,bisannuel,prelevement,6.8,0.05,4,0
NOV-04512,48,103.47,1,0,17,annuel,prelevement,8.6,0.0,4,0
NOV-04513,67,142.64,2,0,15,mensuel,prelevement,7.4,0.0,2,0
NOV-04514,27,93.86,1,0,16,mensuel,prelevement,5.5,0.0,3,0
NOV-04515,34,99.54,3,0,22,annuel,prelevement,6.3,0.1,4,0
NOV-04516,47,71.42,0,1,17,mensuel,carte,6.0,0.1,1,0
NOV-04517,66,97.75,1,1,15,mensuel,carte,6.0,0.0,4,1
NOV-04518,37,49.0,1,0,16,bisannuel,carte,8.0,0.0,3,0
NOV-04519,23,110.29,2,1,8,annuel,prelevement,4.4,0.0,2,0
NOV-04520,67,106.33,1,0,11,mensuel,carte,5.4,0.2,2,0
NOV-04521,22,70.87,0,0,23,mensuel,prelevement,4.5,0.1,4,0
NOV-04522,57,100.39,0,1,25,annuel,carte,8.6,0.0,1,0
NOV-04523,52,61.45,0,0,16,mensuel,carte,5.0,0.05,1,0
NOV-04524,7,20.6,1,0,18,mensuel,prelevement,6.8,0.0,3,0
NOV-04525,52,83.58,2,0,19,mensuel,prelevement,7.9,0.0,2,0
NOV-04526,1,98.6,1,0,15,mensuel,prelevement,6.3,0.0,4,0
NOV-04527,26,65.71,4,0,23,mensuel,carte,9.1,0.2,4,0
NOV-04528,65,93.84,0,0,25,bisannuel,carte,4.5,0.0,1,0
NOV-04529,8,111.59,2,0,18,mensuel,prelevement,7.8,0.1,2,0
NOV-04530,69,92.0,2,0,15,mensuel,prelevement,7.3,0.1,3,0
NOV-04531,20,92.64,2,1,13,mensuel,prelevement,7.0,0.0,3,0
NOV-04532,49,100.2,0,1,12,bisannuel,prelevement,7.9,0.0,4,0
NOV-04533,66,85.54,3,0,21,bisannuel,prelevement,6.2,0.0,4,0
NOV-04534,48,51.82,3,1,17,mensuel,carte,8.3,0.0,4,0
NOV-04535,66,127.01,2,1,24,bisannuel,virement,8.2,0.1,2,0
NOV-04536,15,65.74,2,0,22,mensuel,carte,9.9,0.1,4,0
NOV-04537,71,75.22,0,2,16,mensuel,prelevement,4.2,0.1,4,0
NOV-04538,10,65.06,2,0,20,mensuel,carte,8.1,0.0,2,0
NOV-04539,58,61.21,1,1,12,mensuel,virement,5.7,0.2,1,0
NOV-04540,52,115.18,2,0,15,mensuel,carte,9.3,0.0,1,0
NOV-04541,28,148.29,1,0,16,bisannuel,carte,3.1,0.1,4,0
NOV-04542,70,71.48,1,0,25,bisannuel,prelevement,8.4,0.2,2,0
NOV-04543,69,51.61,2,1,20,mensuel,prelevement,7.3,0.0,4,0
NOV-04544,33,89.86,1,0,13,mensuel,prelevement,10.0,0.1,4,0
NOV-04545,14,94.87,2,0,22,bisannuel,carte,10.0,0.0,4,0
NOV-04546,4,60.66,1,1,21,bisannuel,carte,6.1,0.0,4,0
NOV-04547,68,30.72,1,0,16,mensuel,prelevement,7.1,0.1,4,0
NOV-04548,41,130.75,1,1,17,mensuel,prelevement,4.6,0.0,1,1
NOV-04549,66,134.12,1,1,8,bisannuel,virement,9.3,0.0,1,0
NOV-04550,30,97.56,2,1,27,annuel,prelevement,7.4,0.0,3,0
NOV-04551,40,47.24,0,0,14,mensuel,carte,5.8,0.1,4,0
NOV-04552,68,31.4,0,0,17,annuel,carte,8.7,0.1,1,0
NOV-04553,8,104.31,1,1,21,mensuel,prelevement,8.5,0.0,4,0
NOV-04554,21,44.72,0,0,18,mensuel,carte,10.0,0.1,4,0
NOV-04555,11,141.29,1,0,18,bisannuel,prelevement,7.5,0.0,4,0
NOV-04556,8,59.83,1,0,16,annuel,prelevement,6.6,0.0,1,0
NOV-04557,30,34.7,5,1,18,bisannuel,carte,7.3,0.2,1,0
NOV-04558,45,76.63,1,0,19,mensuel,prelevement,7.9,0.0,4,0
NOV-04559,41,85.69,2,0,8,mensuel,carte,8.3,0.05,4,1
NOV-04560,33,35.24,0,1,20,annuel,prelevement,7.9,0.0,1,0
NOV-04561,11,137.93,2,0,14,mensuel,prelevement,9.8,0.0,3,0
NOV-04562,52,141.64,0,1,16,annuel,carte,6.4,0.1,4,1
NOV-04563,39,122.15,4,0,18,bisannuel,carte,9.8,0.0,2,0
NOV-04564,10,57.16,1,0,14,mensuel,carte,6.4,0.05,3,0
NOV-04565,19,38.29,5,2,21,annuel,prelevement,9.9,0.0,2,0
NOV-04566,65,137.13,0,0,11,mensuel,carte,6.7,0.0,1,0
NOV-04567,42,60.82,1,1,15,annuel,prelevement,4.3,0.0,2,0
NOV-04568,41,52.0,3,0,21,mensuel,carte,7.9,0.2,3,0
NOV-04569,62,88.32,1,2,14,mensuel,carte,8.3,0.1,4,1
NOV-04570,55,47.83,0,1,15,mensuel,carte,5.0,0.1,3,0
NOV-04571,6,55.59,1,1,23,mensuel,prelevement,1.0,0.0,2,1
NOV-04572,32,105.48,1,0,16,mensuel,prelevement,8.6,0.1,4,0
NOV-04573,16,68.63,1,0,13,annuel,prelevement,7.2,0.2,3,0
NOV-04574,66,123.09,2,0,19,mensuel,carte,9.4,0.0,3,0
NOV-04575,3,116.06,2,1,8,mensuel,carte,6.0,0.0,4,1
NOV-04576,20,66.67,0,0,18,annuel,prelevement,8.7,0.0,2,0
NOV-04577,49,145.81,1,0,19,annuel,carte,5.9,0.0,3,0
NOV-04578,11,143.15,1,0,19,mensuel,prelevement,7.8,0.2,1,0
NOV-04579,23,78.41,4,0,14,annuel,prelevement,8.2,0.0,2,0
NOV-04580,2,77.27,1,3,13,mensuel,prelevement,6.3,0.0,3,0
NOV-04581,48,61.6,3,1,15,bisannuel,virement,2.9,0.0,4,0
NOV-04582,17,53.79,2,1,21,mensuel,carte,8.5,0.2,3,1
NOV-04583,46,54.03,3,1,24,mensuel,carte,8.9,0.0,4,0
NOV-04584,35,27.99,3,0,15,mensuel,prelevement,6.0,0.1,2,0
NOV-04585,62,120.31,2,1,17,bisannuel,prelevement,6.7,0.1,4,0
NOV-04586,36,106.05,2,1,22,mensuel,prelevement,7.4,0.0,2,0
NOV-04587,40,27.43,2,1,30,mensuel,virement,4.8,0.0,4,1
NOV-04588,6,34.77,2,1,20,mensuel,carte,5.7,0.1,1,1
NOV-04589,6,51.64,1,1,17,annuel,prelevement,7.9,0.1,2,1
NOV-04590,21,70.27,4,0,24,mensuel,carte,6.8,0.0,3,1
NOV-04591,65,46.75,2,0,18,annuel,carte,4.5,0.2,1,0
NOV-04592,18,26.88,2,0,16,annuel,prelevement,7.8,0.0,4,0
NOV-04593,6,32.84,1,0,20,annuel,virement,6.5,0.05,4,0
NOV-04594,11,76.65,0,0,20,mensuel,carte,5.6,0.05,4,0
NOV-04595,39,136.99,0,0,22,bisannuel,prelevement,5.7,0.0,2,0
NOV-04596,45,81.69,1,0,13,annuel,prelevement,7.5,0.0,2,0
NOV-04597,29,30.41,0,1,25,bisannuel,carte,8.9,0.0,1,0
NOV-04598,55,52.28,2,1,14,annuel,prelevement,10.0,0.0,2,0
NOV-04599,29,96.3,3,0,20,mensuel,prelevement,6.4,0.2,1,0
NOV-04600,52,31.25,0,0,13,mensuel,virement,6.9,0.0,1,0
NOV-04601,24,109.73,3,1,22,mensuel,carte,,0.05,2,0
NOV-04602,38,54.35,2,1,24,mensuel,virement,9.8,0.0,3,0
NOV-04603,36,20.03,0,1,15,bisannuel,prelevement,6.7,0.05,4,0
NOV-04604,22,37.71,1,0,21,mensuel,prelevement,9.1,0.1,4,0
NOV-04605,55,83.41,1,2,27,mensuel,virement,6.2,0.05,1,0
NOV-04606,34,83.77,2,1,22,bisannuel,prelevement,8.4,0.05,3,0
NOV-04607,37,145.81,0,0,12,mensuel,prelevement,5.7,0.0,4,0
NOV-04608,3,118.43,0,0,22,mensuel,carte,7.6,0.05,3,0
